Time        Speed       Wheel       Brake       Acceleration 
5.36        28.45        -0.49        0.00        -15.62        
5.38        28.53        -0.49        0.00        -15.62        
5.40        28.62        -0.49        0.00        -15.62        
5.42        28.70        -0.49        0.00        -15.62        
5.44        28.78        -0.49        0.00        -15.62        
5.46        28.86        -0.49        0.00        -15.62        
5.48        28.94        -0.49        0.00        -15.62        
5.50        29.03        -0.49        0.00        -15.62        
5.52        29.11        -0.49        0.00        -15.62        
5.54        29.19        -0.49        0.00        -15.62        
5.56        29.27        -0.49        0.00        -15.62        
5.58        29.35        -0.49        0.00        -15.62        
5.60        29.43        -0.49        0.00        -15.62        
5.62        29.52        -0.49        0.00        -15.62        
5.64        29.60        -0.49        0.00        -15.62        
5.66        29.68        -0.49        0.00        -15.62        
5.68        29.76        -0.49        0.00        -15.62        
5.70        29.84        -0.49        0.00        -15.62        
5.72        29.92        -0.49        0.00        -15.62        
5.74        30.00        -0.49        0.00        -15.62        
5.76        30.08        -0.49        0.00        -15.62        
5.78        30.16        -0.49        0.00        -15.62        
5.80        30.24        -0.49        0.00        -15.62        
5.82        30.32        -0.49        0.00        -15.62        
5.84        30.40        -0.49        0.00        -15.62        
5.86        30.48        -0.49        0.00        -15.62        
5.88        30.56        -0.49        0.00        -15.62        
5.90        30.63        -0.49        0.00        -15.62        
5.92        30.71        -0.49        0.00        -15.62        
5.94        30.79        -0.49        0.00        -15.62        
5.96        30.87        -0.49        0.00        -15.62        
5.98        30.95        -0.49        0.00        -15.62        
6.00        31.03        -0.49        0.00        -15.62        
6.02        31.11        -0.49        0.00        -15.62        
6.04        31.18        -0.49        0.00        -15.62        
6.06        31.26        -0.49        0.00        -15.62        
6.08        31.34        -0.49        0.00        -15.62        
6.10        31.42        -0.49        0.00        -15.62        
6.12        31.49        -0.49        0.00        -15.62        
6.14        31.57        -0.49        0.00        -15.62        
6.16        31.65        -0.49        0.00        -15.62        
6.18        31.73        -0.49        0.00        -15.62        
6.20        31.80        -0.49        0.00        -15.62        
6.22        31.88        -0.49        0.00        -15.62        
6.24        31.96        -0.49        0.00        -15.62        
6.26        32.03        -0.49        0.00        -15.62        
6.28        32.11        -0.49        0.00        -15.62        
6.30        32.18        -0.49        0.00        -15.62        
6.32        32.26        -0.49        0.00        -15.62        
6.34        32.34        -0.49        0.00        -15.62        
6.36        32.41        -0.49        0.00        -15.62        
6.38        32.49        -0.49        0.00        -15.62        
6.40        32.56        -0.49        0.00        -15.62        
6.42        32.64        -0.49        0.00        -15.62        
6.44        32.71        -0.49        0.00        -15.62        
6.46        32.79        -0.49        0.00        -15.62        
6.48        32.86        -0.49        0.00        -15.62        
6.50        32.94        -0.49        0.00        -15.62        
6.52        33.01        -0.49        0.00        -15.62        
6.54        33.09        -0.49        0.00        -15.62        
6.56        33.16        -0.49        0.00        -15.62        
6.58        33.24        -0.49        0.00        -15.62        
6.60        33.31        -0.49        0.00        -15.62        
6.62        33.38        -0.49        0.00        -15.62        
6.64        33.46        -0.49        0.00        -15.62        
6.66        33.53        -0.49        0.00        -15.62        
6.68        33.61        -0.49        0.00        -15.62        
6.70        33.68        -0.49        0.00        -15.62        
6.72        33.75        -0.49        0.00        -15.62        
6.74        33.83        -0.49        0.00        -15.62        
6.76        33.90        -0.49        0.00        -15.62        
6.78        33.97        -0.49        0.00        -15.62        
6.80        34.04        -0.49        0.00        -15.62        
6.82        34.12        -0.49        0.00        -15.62        
6.84        34.19        -0.49        0.00        -15.62        
6.86        34.26        -0.49        0.00        -15.62        
6.88        34.33        -0.49        0.00        -15.62        
6.90        34.41        -0.49        0.00        -15.62        
6.92        34.48        -0.49        0.00        -15.62        
6.94        34.55        -0.49        0.00        -15.62        
6.96        34.62        -0.49        0.00        -15.62        
6.98        34.69        -0.49        0.00        -15.62        
7.00        34.77        -0.49        0.00        -15.62        
7.02        34.84        -0.49        0.00        -15.62        
7.04        34.91        -0.49        0.00        -15.62        
7.06        34.98        -0.49        0.00        -15.62        
7.08        35.05        -0.49        0.00        -15.62        
7.10        35.12        -0.49        0.00        -15.62        
7.12        35.19        -0.49        0.00        -15.62        
7.14        35.26        -0.49        0.00        -15.62        
7.16        35.33        -0.49        0.00        -15.62        
7.18        35.40        -0.49        0.00        -15.62        
7.20        35.47        -0.49        0.00        -15.62        
7.22        35.54        -0.49        0.00        -15.62        
7.24        35.61        -0.49        0.00        -15.62        
7.26        35.68        -0.49        0.00        -15.62        
7.28        35.75        -0.49        0.00        -15.62        
7.30        35.82        -0.49        0.00        -15.62        
7.32        35.89        -0.49        0.00        -15.62        
7.34        35.96        -0.49        0.00        -15.62        
7.36        36.03        -0.49        0.00        -15.62        
7.38        36.10        -0.49        0.00        -15.62        
7.40        36.17        -0.49        0.00        -15.62        
7.42        36.24        -0.49        0.00        -15.62        
7.44        36.31        -0.49        0.00        -15.62        
7.46        36.37        -0.49        0.00        -15.62        
7.48        36.44        -0.49        0.00        -15.62        
7.50        36.51        -0.49        0.00        -15.62        
7.52        36.58        -0.49        0.00        -15.62        
7.54        36.65        -0.49        0.00        -15.62        
7.56        36.71        -0.49        0.00        -15.62        
7.58        36.78        -0.49        0.00        -15.62        
7.60        36.85        -0.49        0.00        -15.62        
7.62        36.92        -0.49        0.00        -15.62        
7.64        36.99        -0.49        0.00        -15.62        
7.66        37.05        -0.49        0.00        -15.62        
7.68        37.12        -0.49        0.00        -15.62        
7.70        37.19        -0.49        0.00        -15.62        
7.72        37.25        -0.49        0.00        -15.62        
7.74        37.32        -0.49        0.00        -15.62        
7.76        37.39        -0.49        0.00        -15.62        
7.78        37.45        -0.49        0.00        -15.62        
7.80        37.52        -0.49        0.00        -15.62        
7.82        37.59        -0.49        0.00        -15.62        
7.84        37.65        -0.49        0.00        -15.62        
7.86        37.72        -0.49        0.00        -15.62        
7.88        37.78        -0.49        0.00        -15.62        
7.90        37.85        -0.49        0.00        -15.62        
7.92        37.92        -0.49        0.00        -15.62        
7.94        37.98        -0.49        0.00        -15.62        
7.96        38.05        -0.49        0.00        -15.62        
7.98        38.11        -0.49        0.00        -15.62        
8.00        38.18        -0.49        0.00        -15.62        
8.02        38.24        -0.49        0.00        -15.62        
8.04        38.31        -0.49        0.00        -15.62        
8.06        38.37        -0.49        0.00        -15.62        
8.08        38.44        -0.49        0.00        -15.62        
8.10        38.50        -0.49        0.00        -15.62        
8.12        38.57        -0.49        0.00        -15.62        
8.14        38.63        -0.49        0.00        -15.62        
8.16        38.70        -0.49        0.00        -15.62        
8.18        38.76        -0.49        0.00        -15.62        
8.20        38.82        -0.49        0.00        -15.62        
8.22        38.89        -0.49        0.00        -15.62        
8.24        38.95        -0.49        0.00        -15.62        
8.26        39.02        -0.49        0.00        -15.62        
8.28        39.08        -0.49        0.00        -15.62        
8.30        39.14        -0.49        0.00        -15.62        
8.32        39.21        -0.49        0.00        -15.62        
8.34        39.27        -0.49        0.00        -15.62        
8.36        39.33        -0.49        0.00        -15.62        
8.38        39.40        -0.49        0.00        -15.62        
8.40        39.46        -0.49        0.00        -15.62        
8.42        39.52        -0.49        0.00        -15.62        
8.44        39.58        -0.49        0.00        -15.62        
8.46        39.65        -0.49        0.00        -15.62        
8.48        39.71        -0.49        0.00        -15.62        
8.50        39.77        -0.49        0.00        -15.62        
8.52        39.83        -0.49        0.00        -15.62        
8.54        39.90        -0.49        0.00        -15.62        
8.56        39.96        -0.49        0.00        -15.62        
8.58        40.02        -0.49        0.00        -15.62        
8.60        40.08        -0.49        0.00        -15.62        
8.62        40.14        -0.49        0.00        -15.62        
8.64        40.21        -0.49        0.00        -15.62        
8.66        40.27        -0.49        0.00        -15.62        
8.68        40.33        -0.49        0.00        -15.62        
8.70        40.39        -0.49        0.00        -15.62        
8.72        40.45        -0.49        0.00        -15.62        
8.74        40.51        -0.49        0.00        -15.62        
8.76        40.57        -0.49        0.00        -15.62        
8.78        40.63        -0.49        0.00        -15.62        
8.80        40.69        -0.49        0.00        -15.62        
8.82        40.75        -0.49        0.00        -15.62        
8.84        40.81        -0.49        0.00        -15.62        
8.86        40.88        -0.49        0.00        -15.62        
8.88        40.94        -0.49        0.00        -15.62        
8.90        41.00        -0.49        0.00        -15.62        
8.92        41.06        -0.49        0.00        -15.62        
8.94        41.12        -0.49        0.00        -15.62        
8.96        41.18        -0.49        0.00        -15.62        
8.98        41.24        -0.49        0.00        -15.62        
9.00        41.29        -0.49        0.00        -15.62        
9.02        41.35        -0.49        0.00        -15.62        
9.04        41.41        -0.49        0.00        -15.62        
9.06        41.47        -0.49        0.00        -15.62        
9.08        41.53        -0.49        0.00        -15.62        
9.10        41.59        -0.49        0.00        -15.62        
9.12        41.65        -0.49        0.00        -15.62        
9.14        41.71        -0.49        0.00        -15.62        
9.16        41.77        -0.49        0.00        -15.62        
9.18        41.83        -0.49        0.00        -15.62        
9.20        41.88        -0.49        0.00        -15.62        
9.22        41.94        -0.49        0.00        -15.62        
9.24        42.00        -0.49        0.00        -15.62        
9.26        42.06        -0.49        0.00        -15.62        
9.28        42.12        -0.49        0.00        -15.62        
9.30        42.18        -0.49        0.00        -15.62        
9.32        42.23        -0.49        0.00        -15.62        
9.34        42.29        -0.49        0.00        -15.62        
9.36        42.35        -0.49        0.00        -15.62        
9.38        42.41        -0.49        0.00        -15.62        
9.40        42.46        -0.49        0.00        -15.62        
9.42        42.52        -0.49        0.00        -15.62        
9.44        42.58        -0.49        0.00        -15.62        
9.46        42.64        -0.49        0.00        -15.62        
9.48        42.69        -0.49        0.00        -15.62        
9.50        42.75        -0.49        0.00        -15.62        
9.52        42.81        -0.49        0.00        -15.62        
9.54        42.86        -0.49        0.00        -15.62        
9.56        42.92        -0.49        0.00        -15.62        
9.58        42.98        -0.49        0.00        -15.62        
9.60        43.03        -0.49        0.00        -15.62        
9.62        43.09        -0.49        0.00        -15.62        
9.64        43.15        -0.49        0.00        -15.62        
9.66        43.20        -0.49        0.00        -15.62        
9.68        43.26        -0.49        0.00        -15.62        
9.70        43.31        -0.49        0.00        -15.62        
9.72        43.37        -0.49        0.00        -15.62        
9.74        43.43        -0.49        0.00        -15.62        
9.76        43.48        -0.49        0.00        -15.62        
9.78        43.54        -0.49        0.00        -15.62        
9.80        43.59        -0.49        0.00        -15.62        
9.82        43.65        -0.49        0.00        -15.62        
9.84        43.70        -0.49        0.00        -15.62        
9.86        43.76        -0.49        0.00        -15.62        
9.88        43.81        -0.49        0.00        -15.62        
9.90        43.87        -0.49        0.00        -15.62        
9.92        43.92        -0.49        0.00        -15.62        
9.94        43.98        -0.49        0.00        -15.62        
9.96        44.03        -0.49        0.00        -15.62        
9.98        44.09        -0.49        0.00        -15.62        
10.00        44.14        -0.49        0.00        -15.62        
10.02        44.19        -0.49        0.00        -15.62        
10.04        44.25        -0.49        0.00        -15.62        
10.06        44.30        -0.49        0.00        -15.62        
10.08        44.36        -0.49        0.00        -15.62        
10.10        44.41        -0.49        0.00        -15.62        
10.12        44.46        -0.49        0.00        -15.62        
10.14        44.52        -0.49        0.00        -15.62        
10.16        44.57        -0.49        0.00        -15.62        
10.18        44.63        -0.49        0.00        -15.62        
10.20        44.68        -0.49        0.00        -15.62        
10.22        44.73        -0.49        0.00        -15.62        
10.24        44.79        -0.49        0.00        -15.62        
10.26        44.84        -0.49        0.00        -15.62        
10.28        44.89        -0.49        0.00        -15.62        
10.30        44.95        -0.49        0.00        -15.62        
10.32        45.00        -0.49        0.00        -15.62        
10.34        45.05        -0.49        0.00        -15.62        
10.36        45.10        -0.49        0.00        -15.62        
10.38        45.16        -0.49        0.00        -15.62        
10.40        45.21        -0.49        0.00        -15.62        
10.42        45.26        -0.49        0.00        -15.62        
10.44        45.31        -0.49        0.00        -15.62        
10.46        45.37        -0.49        0.00        -15.62        
10.48        45.42        -0.49        0.00        -15.62        
10.50        45.47        -0.49        0.00        -15.62        
10.52        45.52        -0.49        0.00        -15.62        
10.54        45.57        -0.49        0.00        -15.62        
10.56        45.62        -0.49        0.00        -15.62        
10.58        45.68        -0.49        0.00        -15.62        
10.60        45.73        -0.49        0.00        -15.62        
10.62        45.78        -0.49        0.00        -15.62        
10.64        45.83        -0.49        0.00        -15.62        
10.66        45.88        -0.49        0.00        -15.62        
10.68        45.93        -0.49        0.00        -15.62        
10.70        45.98        -0.49        0.00        -15.62        
10.72        46.04        -0.49        0.00        -15.62        
10.74        46.09        -0.49        0.00        -15.62        
10.76        46.14        -0.49        0.00        -15.62        
10.78        46.19        -0.49        0.00        -15.62        
10.80        46.24        -0.49        0.00        -15.62        
10.82        46.29        -0.49        0.00        -15.62        
10.84        46.34        -0.49        0.00        -15.62        
10.86        46.39        -0.49        0.00        -15.62        
10.88        46.44        -0.49        0.00        -15.62        
10.90        46.49        -0.49        0.00        -15.62        
10.92        46.54        -0.49        0.00        -15.62        
10.94        46.59        -0.49        0.00        -15.62        
10.96        46.64        -0.49        0.00        -15.62        
10.98        46.69        -0.49        0.00        -15.62        
11.00        46.74        -0.49        0.00        -15.62        
11.02        46.79        -0.49        0.00        -15.62        
11.04        46.84        -0.49        0.00        -15.62        
11.06        46.89        -0.49        0.00        -15.62        
11.08        46.94        -0.49        0.00        -15.62        
11.10        46.99        -0.49        0.00        -15.62        
11.12        47.04        -0.49        0.00        -15.62        
11.14        47.08        -0.49        0.00        -15.62        
11.16        47.13        -0.49        0.00        -15.62        
11.18        47.18        -0.49        0.00        -15.62        
11.20        47.23        -0.49        0.00        -15.62        
11.22        47.28        -0.49        0.00        -15.62        
11.24        47.33        -0.49        0.00        -15.62        
11.26        47.38        -0.49        0.00        -15.62        
11.28        47.43        -0.49        0.00        -15.62        
11.30        47.47        -0.49        0.00        -15.62        
11.32        47.52        -0.49        0.00        -15.62        
11.34        47.57        -0.49        0.00        -15.62        
11.36        47.62        -0.49        0.00        -15.62        
11.38        47.67        -0.49        0.00        -15.62        
11.40        47.71        -0.49        0.00        -15.62        
11.42        47.76        -0.49        0.00        -15.62        
11.44        47.81        -0.49        0.00        -15.62        
11.46        47.86        -0.49        0.00        -15.62        
11.48        47.90        -0.49        0.00        -15.62        
11.50        47.95        -0.49        0.00        -15.62        
11.52        48.00        -0.49        0.00        -15.62        
11.54        48.05        -0.49        0.00        -15.62        
11.56        48.09        -0.49        0.00        -15.62        
11.58        48.14        -0.49        0.00        -15.62        
